scenario,seed,kernel,kernel_param,match_mode,match_basis,match_target_mass,mode,alpha,effective_alpha_n,effective_alpha_p,curve,source_curve,true_rank,assigned_rank,conductor,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81250066666784826,0.81179725818966064,389a1,389a1,2,2,389,1000,36.055164434101229,0.0036380363561578622,0.13116999903851018,0.2157659999668945,0.36011312749674285,0.12968146459548538,1.6638152618026956,997,168,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81250066666784826,0.81179725818966064,389a1,389a1,2,2,389,1000,37.437233881897761,0.0036380363561578622,0.13619801793632899,0.22403675954067334,0.36011312749674285,0.12968146459548538,1.7275927615369697,997,168,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81250066666784826,0.81179725818966064,389a1,389a1,2,2,389,1000,37.437233881897761,0.0036380363561578622,0.13619801793632899,0.22403675954067334,0.36017523007727331,0.12972619636121677,1.7269970586114547,997,168,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81250007407398028,0.81327630829057229,37a1,37a1,1,1,37,3000,23.796372064907327,0.014382411519566884,0.34224921571022277,0.56297739427383264,0.38157214937938322,0.38157214937938322,1.4754153184122587,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81250007407398028,0.81327630829057229,37a1,37a1,1,1,37,3000,23.796372064907327,0.014382411519566884,0.34224921571022277,0.56297739427383264,0.38159008905305708,0.38159008905305708,1.4753459547937973,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81250007407398028,0.81327630829057229,37a1,37a1,1,1,37,3000,23.946137343569369,0.014382411519566884,0.34440320157928284,0.56652055900935927,0.38159008905305708,0.38159008905305708,1.4846312188432889,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81250007407398028,0.81327630829057229,37a1,37a1,1,1,37,3000,23.946137343569369,0.014382411519566884,0.34440320157928284,0.56652055900935927,0.38157214937938322,0.38157214937938322,1.4847010190098771,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81250007407398028,0.81327630829057229,11a1,11a1,0,0,11,3000,3.988297441611163,0.18519640044074981,0.73861833007343891,1.2149784535363475,0.54604274012663367,1,1.2149784535363475,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81250007407398028,0.81327630829057229,11a1,11a1,0,0,11,3000,3.988297441611163,0.18519640044074981,0.73861833007343891,1.2149784535363475,0.54602137063872891,1,1.2149784535363475,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81250007407398028,0.81327630829057229,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18519640044074981,0.76276952865799019,1.2547055828432925,0.54602137063872891,1,1.2547055828432925,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81250007407398028,0.81327630829057229,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18519640044074981,0.76276952865799019,1.2547055828432925,0.54604274012663367,1,1.2547055828432925,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81250007407398028,0.81327630829057229,389a1,389a1,2,2,389,3000,47.476815167276833,0.0028757927952400763,0.13653348299899951,0.22458857745049743,0.36011946155733238,0.12968602659234299,1.7317870194024261,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81250007407398028,0.81327630829057229,389a1,389a1,2,2,389,3000,47.476815167276833,0.0028757927952400763,0.13653348299899951,0.22458857745049743,0.36011098951509601,0.1296799247695416,1.7318685050875922,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81250007407398028,0.81327630829057229,389a1,389a1,2,2,389,3000,49.229072333537445,0.0028757927952400763,0.14157261153313955,0.23287761164353135,0.36011098951509601,0.1296799247695416,1.7957876830772821,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81250007407398028,0.81327630829057229,389a1,389a1,2,2,389,3000,49.229072333537445,0.0028757927952400763,0.14157261153313955,0.23287761164353135,0.36011946155733238,0.12968602659234299,1.7957031899478448,2999,430,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249998667731127,0.81308048482245221,37a1,37a1,1,1,37,10000,27.633252506204951,0.013421641756199677,0.37088361569688977,0.61007909429565954,0.38157790314047252,0.38157790314047252,1.5988323466180052,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249998667731127,0.81308048482245221,37a1,37a1,1,1,37,10000,27.633252506204951,0.013421641756199677,0.37088361569688977,0.61007909429565954,0.38157704685050614,0.38157704685050614,1.5988359345279899,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249998667731127,0.81308048482245221,37a1,37a1,1,1,37,10000,27.925452718688575,0.013421641756199677,0.37480542226993036,0.61653020753124332,0.38157704685050614,0.38157704685050614,1.615742384454238,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249998667731127,0.81308048482245221,37a1,37a1,1,1,37,10000,27.925452718688575,0.013421641756199677,0.37480542226993036,0.61653020753124332,0.38157790314047252,0.38157790314047252,1.6157387586048881,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249998667731127,0.81308048482245221,11a1,11a1,0,0,11,10000,4.1158414789847324,0.17507603646433786,0.72058521285616528,1.1853151646941869,0.54604326630110955,1,1.1853151646941869,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249998667731127,0.81308048482245221,11a1,11a1,0,0,11,10000,4.1158414789847324,0.17507603646433786,0.72058521285616528,1.1853151646941869,0.54604444648364747,1,1.1853151646941869,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249998667731127,0.81308048482245221,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17507603646433786,0.67047456578913966,1.1028864542218282,0.54604444648364747,1,1.1028864542218282,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249998667731127,0.81308048482245221,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17507603646433786,0.67047456578913966,1.1028864542218282,0.54604326630110955,1,1.1028864542218282,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249998667731127,0.81308048482245221,389a1,389a1,2,2,389,10000,61.864518846246632,0.001826251917622016,0.11298019617572126,0.1858449735686396,0.36009488538373824,0.12966832647952758,1.4332333779134672,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249998667731127,0.81308048482245221,389a1,389a1,2,2,389,10000,61.864518846246632,0.001826251917622016,0.11298019617572126,0.1858449735686396,0.36008959106903171,0.12966451359626249,1.4332755232268615,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249998667731127,0.81308048482245221,389a1,389a1,2,2,389,10000,63.77890811619455,0.001826251917622016,0.11647635325103865,0.19159592144488166,0.36008959106903171,0.12966451359626249,1.47762804279246,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249998667731127,0.81308048482245221,389a1,389a1,2,2,389,10000,63.77890811619455,0.001826251917622016,0.11647635325103865,0.19159592144488166,0.36009488538373824,0.12966832647952758,1.4775845932979739,9973,1229,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999851892052,0.81266089815983311,37a1,37a1,1,1,37,30000,31.497329663807704,0.011005354452107704,0.34663927724509019,0.57019875604809611,0.38157521212803941,0.38157521212803941,1.4943286092094556,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999851892052,0.81266089815983311,37a1,37a1,1,1,37,30000,31.497329663807704,0.011005354452107704,0.34663927724509019,0.57019875604809611,0.38157505137604664,0.38157505137604664,1.4943292387482603,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999851892052,0.81266089815983311,37a1,37a1,1,1,37,30000,31.678147125825308,0.011005354452107704,0.34862923750572444,0.5734721094724875,0.38157505137604664,0.38157505137604664,1.5029077697936915,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999851892052,0.81266089815983311,37a1,37a1,1,1,37,30000,31.678147125825308,0.011005354452107704,0.34862923750572444,0.5734721094724875,0.38157521212803941,0.38157521212803941,1.5029071366408784,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999851892052,0.81266089815983311,11a1,11a1,0,0,11,30000,4.1006087385519994,0.17708778794448762,0.72616773073600938,1.1944980385335318,0.54604681580299119,1,1.1944980385335318,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999851892052,0.81266089815983311,11a1,11a1,0,0,11,30000,4.1006087385519994,0.17708778794448762,0.72616773073600938,1.1944980385335318,0.54604603201285218,1,1.1944980385335318,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999851892052,0.81266089815983311,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17708778794448762,0.72672091584495468,1.1954079915645091,0.54604603201285218,1,1.1954079915645091,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999851892052,0.81266089815983311,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17708778794448762,0.72672091584495468,1.1954079915645091,0.54604681580299119,1,1.1954079915645091,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999851892052,0.81266089815983311,389a1,389a1,2,2,389,30000,76.500942478525829,0.0015820203388635338,0.12102604694325714,0.19907986759293633,0.36009407797953863,0.12966774499593406,1.5353075477573763,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999851892052,0.81266089815983311,389a1,389a1,2,2,389,30000,76.500942478525829,0.0015820203388635338,0.12102604694325714,0.19907986759293633,0.36009348916723571,0.1296673209406341,1.5353125687240932,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999851892052,0.81266089815983311,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015820203388635338,0.1243229365425258,0.20450303360941094,0.36009348916723571,0.1296673209406341,1.5771362601301762,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999851892052,0.81266089815983311,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015820203388635338,0.1243229365425258,0.20450303360941094,0.36009407797953863,0.12966774499593406,1.5771311023865147,29989,3245,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999986679011,0.81233480588108908,37a1,37a1,1,1,37,100000,35.348005050091317,0.010251487225522006,0.36236962221869845,0.59607413637845907,0.38157541448670662,0.38157541448670662,1.5621397861292901,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999986679011,0.81233480588108908,37a1,37a1,1,1,37,100000,35.348005050091317,0.010251487225522006,0.36236962221869845,0.59607413637845907,0.38157555405901444,0.38157555405901444,1.5621392147314299,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999986679011,0.81233480588108908,37a1,37a1,1,1,37,100000,35.613775142871184,0.010251487225522006,0.36509416092975711,0.60055582292072618,0.38157555405901444,0.38157555405901444,1.5738844287384413,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999986679011,0.81233480588108908,37a1,37a1,1,1,37,100000,35.613775142871184,0.010251487225522006,0.36509416092975711,0.60055582292072618,0.38157541448670662,0.38157541448670662,1.5738850044324553,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999986679011,0.81233480588108908,11a1,11a1,0,0,11,100000,3.7979298012627516,0.18617559332054873,0.70708183413988646,1.1631029970262265,0.54604797659013327,1,1.1631029970262265,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999986679011,0.81233480588108908,11a1,11a1,0,0,11,100000,3.7979298012627516,0.18617559332054873,0.70708183413988646,1.1631029970262265,0.54604781789092538,1,1.1631029970262265,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999986679011,0.81233480588108908,11a1,11a1,0,0,11,100000,4.004756112183161,0.18617559332054873,0.74558784528979394,1.2264428465451469,0.54604781789092538,1,1.2264428465451469,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999986679011,0.81233480588108908,11a1,11a1,0,0,11,100000,4.004756112183161,0.18617559332054873,0.74558784528979394,1.2264428465451469,0.54604797659013327,1,1.2264428465451469,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999986679011,0.81233480588108908,389a1,389a1,2,2,389,100000,94.408020285605346,0.0013204234765884586,0.12465856636335274,0.20505512253553934,0.36009340030334669,0.12966725694202627,1.5813947743740635,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999986679011,0.81233480588108908,389a1,389a1,2,2,389,100000,94.408020285605346,0.0013204234765884586,0.12465856636335274,0.20505512253553934,0.36009310688532575,0.12966704562632664,1.5813973515403861,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999986679011,0.81233480588108908,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013204234765884586,0.12774602416747946,0.2101337870575038,0.36009310688532575,0.12966704562632664,1.6205643156478287,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999986679011,0.81233480588108908,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013204234765884586,0.12774602416747946,0.2101337870575038,0.36009340030334669,0.12966725694202627,1.6205616746520195,99991,9592,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999998525158,0.81238925504912873,37a1,37a1,1,1,37,300000,38.789449340275368,0.0099657309917099094,0.38656521744174371,0.63587429522851646,0.38157549885748798,0.38157549885748798,1.6664442479468651,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999998525158,0.81238925504912873,37a1,37a1,1,1,37,300000,38.789449340275368,0.0099657309917099094,0.38656521744174371,0.63587429522851646,0.38157546984572799,0.38157546984572799,1.6664443746491413,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999998525158,0.81238925504912873,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099657309917099094,0.39250193076509843,0.64563979721921438,0.38157546984572799,0.38157546984572799,1.692036957931935,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999998525158,0.81238925504912873,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099657309917099094,0.39250193076509843,0.64563979721921438,0.38157549885748798,0.38157549885748798,1.6920368292838162,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999998525158,0.81238925504912873,11a1,11a1,0,0,11,300000,3.7913069327399533,0.18745456718524053,0.71069780014316974,1.1690510226895923,0.54604805055864891,1,1.1690510226895923,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999998525158,0.81238925504912873,11a1,11a1,0,0,11,300000,3.7913069327399533,0.18745456718524053,0.71069780014316974,1.1690510226895923,0.54604797121511506,1,1.1690510226895923,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999998525158,0.81238925504912873,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18745456718524053,0.78057456190996477,1.283993688600831,0.54604797121511506,1,1.283993688600831,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999998525158,0.81238925504912873,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18745456718524053,0.78057456190996477,1.283993688600831,0.54604805055864891,1,1.283993688600831,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999998525158,0.81238925504912873,389a1,389a1,2,2,389,300000,112.51448929371598,0.0011958811326818032,0.13455395489968369,0.22133238424364954,0.3600931287446828,0.1296670613691347,1.7069283587260689,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999998525158,0.81238925504912873,389a1,389a1,2,2,389,300000,112.51448929371598,0.0011958811326818032,0.13455395489968369,0.22133238424364954,0.36009314981096757,0.12966707654078394,1.7069281590075356,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999998525158,0.81238925504912873,389a1,389a1,2,2,389,300000,114.791620231412,0.0011958811326818032,0.13727713282472037,0.22581183238263144,0.36009314981096757,0.12966707654078394,1.7414739223461035,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999998525158,0.81238925504912873,389a1,389a1,2,2,389,300000,114.791620231412,0.0011958811326818032,0.13727713282472037,0.22581183238263144,0.3600931287446828,0.1296670613691347,1.741474126106652,299993,25997,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,all,0.75,0.81249999999866662,0.81239448399269398,37a1,37a1,1,1,37,1000000,42.877245298040307,0.0089437156514849108,0.38348188986464088,0.63080242465768732,0.38157542674836742,0.38157542674836742,1.6531526414924889,999983,78498,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.81249999999866662,0.81239448399269398,37a1,37a1,1,1,37,1000000,42.877245298040307,0.0089437156514849108,0.38348188986464088,0.63080242465768732,0.38157543589070936,0.38157543589070936,1.6531526018838421,999983,78498,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,P_only,0.75,0.81249999999866662,0.81239448399269398,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089437156514849108,0.38517193427325103,0.63358243627989652,0.38157543589070936,0.38157543589070936,1.6604382166292457,999983,78498,True
real,,riesz,2,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.81249999999866662,0.81239448399269398,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089437156514849108,0.38517193427325103,0.63358243627989652,0.38157542674836742,0.38157542674836742,1.660438256412452,999983,78498,True
